2021-01-07 21:12:06.883 [main] INFO  com.yzz.service_edu.edu.ServiceEduApplication - Starting ServiceEduApplication using Java 1.8.0_251 on DESKTOP-VD7PFJ0 with PID 10804 (E:\Dev\project\OnlineEducation\service\service_edu\target\classes started by yky in E:\Dev\project\OnlineEducation)
2021-01-07 21:28:09.034 [http-nio-8001-exec-6] INFO  com.yzz.service_edu.edu.controller.SubjectController - 访问接口：获取课程分类列表服务，结束
2021-01-07 21:28:12.093 [http-nio-8001-exec-8] INFO  com.yzz.service_edu.edu.controller.CourseController - 访问接口：根据课程id更新课程信息
2021-01-07 21:28:12.097 [http-nio-8001-exec-8] INFO  com.yzz.servicebase.handler.MyMetaObjectHandler - start autofill gmtModified...
2021-01-07 21:28:12.097 [http-nio-8001-exec-8] INFO  com.yzz.servicebase.handler.MyMetaObjectHandler - end autofill gmtModified...
2021-01-07 21:28:12.100 [http-nio-8001-exec-8] INFO  com.yzz.servicebase.handler.MyMetaObjectHandler - start autofill gmtModified...
2021-01-07 21:28:12.100 [http-nio-8001-exec-8] INFO  com.yzz.servicebase.handler.MyMetaObjectHandler - end autofill gmtModified...
2021-01-07 21:28:12.102 [http-nio-8001-exec-8] INFO  com.yzz.service_edu.edu.controller.CourseController - 访问接口：根据课程id更新课程信息，结束
2021-01-07 21:28:12.649 [http-nio-8001-exec-9] INFO  com.yzz.service_edu.edu.controller.ChapterController - 访问接口：获取课程大纲列表
2021-01-07 21:28:12.655 [http-nio-8001-exec-9] INFO  com.yzz.service_edu.edu.controller.ChapterController - 访问接口：获取课程大纲列表，结束
2021-01-07 21:35:34.017 [SpringContextShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown initiated...
2021-01-07 21:35:34.024 [SpringContextShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown completed.
2021-01-07 21:35:38.833 [main] INFO  com.yzz.service_edu.edu.ServiceEduApplication - Starting ServiceEduApplication using Java 1.8.0_251 on DESKTOP-VD7PFJ0 with PID 19568 (E:\Dev\project\OnlineEducation\service\service_edu\target\classes started by yky in E:\Dev\project\OnlineEducation)
2021-01-07 21:35:38.841 [main] INFO  com.yzz.service_edu.edu.ServiceEduApplication - The following profiles are active: homedev
